id,rr_id,line_number,material_id,quantity,estimated_unit_price,service_code,description,quality_status
929,400,1,56,6.0,5008.96,,"MCC Contactor, 225A, 3-pole",OK
930,401,1,110,16.0,3210.76,,"Deep Groove Ball Bearing 6220-2RS, 20mm bore",OK
931,402,1,9,17.0,95707.04,,"Cone Crusher Concave Ring, standard profile",OK
932,402,2,112,8.0,55797.52,,"Diaphragm Dosing Pump Head Assembly, Low-flow metering",OK
933,403,1,56,10.0,4325.21,,"MCC Contactor, 225A, 3-pole",OK
934,403,2,165,13.0,11062.65,,"Tapered Roller Bearing 32060, 60mm bore",OK
935,403,3,128,12.0,6658.09,,"Spherical Roller Bearing 22290, 90mm bore",OK
936,404,1,2,13.0,133966.95,,"Flow Meter, magnetic, 100mm (4"")",OK
937,404,2,35,20.0,3943.17,,"Impact Idler, 1400mm belt width, rubber disc",OK
938,405,1,167,1.0,27874.25,,"Froth Paddle Assembly, medium cell",OK
939,406,1,215,19.0,27042.6,SVC-INS-01,Ins Service - contracted field technician,OK
940,406,2,214,18.0,14306.63,SVC-CAL-03,Cal Service - contracted field technician,OK
941,406,3,207,6.0,42734.84,SVC-REP-02,Rep Service - contracted field technician,OK
942,407,1,198,8.0,59681.69,,"Knife Gate Valve, 80mm (3""), rubber lined",OK
943,407,2,40,12.0,5893.88,,"Motor Drive Coupling, elastomeric, rated for 22kW",OK
944,407,3,19,9.0,124253.33,,"Density Meter, nuclear, 25mm (1"") pipe",OK
945,408,1,209,4.0,28788.58,SVC-INS-01,Ins Service - contracted field technician,OK
946,408,2,207,17.0,37462.8,SVC-REP-02,Rep Service - contracted field technician,OK
947,409,1,141,1.0,8858.07,,"Tapered Roller Bearing 32020, 20mm bore",OK
948,409,2,200,13.0,27186.85,,"Froth Paddle Assembly, small cell",OK
949,409,3,141,4.0,8027.71,,"Tapered Roller Bearing 32020, 20mm bore",OK
950,410,1,220,9.0,12462.98,SVC-REF-03,Ref Service - contracted field technician,OK
951,411,1,200,6.0,30023.06,,"Froth Paddle Assembly, small cell",OK
952,411,2,178,17.0,3827.68,,"Butterfly Valve, 25mm (1""), wafer type",OK
953,411,3,80,5.0,8032.6,,"MCC Contactor, 32A, 3-pole",OK
954,412,1,202,13.0,139675.91,,"Flow Meter, magnetic, 80mm (3"")",OK
955,412,2,46,1.0,258057.12,,"Cone Crusher Concave Ring, fine profile",OK
956,413,1,19,17.0,132276.04,,"Density Meter, nuclear, 25mm (1"") pipe",OK
957,414,1,174,6.0,45523.84,,"Flotation Cell Stator, medium cell",OK
958,414,2,128,7.0,7030.27,,"Spherical Roller Bearing 22290, 90mm bore",OK
959,415,1,168,8.0,7446.11,,"Circuit Breaker, MCCB, 1000A",OK
960,416,1,211,11.0,40176.76,SVC-INS-03,Ins Service - contracted field technician,OK
961,416,2,215,11.0,27675.82,SVC-INS-01,Ins Service - contracted field technician,OK
962,417,1,174,1.0,37915.15,,"Flotation Cell Stator, medium cell",OK
963,418,1,101,14.0,1550.76,,"Conveyor Belt, steel cord, 1200mm width",OK
964,418,2,193,8.0,2865.51,,"Ball Valve, 50mm (2""), full bore, stainless trim",OK
965,418,3,97,5.0,16455.18,,"Motor Drive Coupling, elastomeric, rated for 7.5kW",OK
966,418,4,4,20.0,1964.24,,"Gland Packing Set, shaft 100mm, PTFE impregnated",OK
967,418,5,51,5.0,300373.71,,"Mill Trunnion Bearing Liner, discharge end",OK
968,418,6,77,8.0,66862.28,,"TEFC Induction Motor, 90kW, 4-pole, IE3",OK
969,418,7,2,20.0,151298.74,,"Flow Meter, magnetic, 100mm (4"")",OK
970,418,8,143,19.0,22302.58,,"MCC Contactor, 150A, 3-pole",OK
971,418,9,135,14.0,37708.63,,"Level Transmitter, ultrasonic, 0-20m range",OK
972,418,10,199,8.0,2176.49,,"Impact Idler, 1000mm belt width, rubber disc",OK
973,419,1,106,11.0,2750.07,,"Deep Groove Ball Bearing 6235-2RS, 35mm bore",MISSING_SERVICE_CODE
974,420,1,127,4.0,48716.46,,"Crusher Toggle Plate, standard rating",OK
975,420,2,104,13.0,32479.49,,"Centrifugal Slurry Pump Impeller, High-head, hard metal",OK
976,421,1,7,3.0,12866.21,,"Ball Valve, 200mm (8""), full bore, stainless trim",OK
977,421,2,95,2.0,2491.46,,"Tapered Roller Bearing 32050, 50mm bore",OK
978,421,3,155,16.0,33946.86,,"Butterfly Valve, 100mm (4""), wafer type",MISSING_SERVICE_CODE
979,422,1,179,11.0,37059.04,,"Jaw Crusher Fixed Jaw Plate, corrugated, manganese steel",OK
980,422,2,120,16.0,75025.06,,"Density Meter, nuclear, 50mm (2"") pipe",OK
981,422,3,181,18.0,85663.34,,"Seal Support System, API Plan 32, shaft 65mm",OK
982,423,1,117,10.0,24590.56,,"Spherical Roller Bearing 22275, 75mm bore",OK
983,424,1,115,16.0,25254.92,,"Ball Mill Grinding Media, 100mm, forged steel balls",OK
984,424,2,150,10.0,993.15,,"Conveyor Belt, steel cord, 1400mm width",OK
985,425,1,134,19.0,51422.26,,"Pinch Valve, 50mm (2""), slurry service",OK
986,425,2,105,4.0,11794.71,,"Belt Scraper Blade Set, 650mm width, tungsten tip",OK
987,425,3,161,2.0,14583.97,,"Pressure Transmitter, 0-100 bar range, 4-20mA",OK
988,426,1,26,20.0,311055.94,,items per attached list,VAGUE_DESCRIPTION
989,427,1,217,10.0,41022.22,SVC-INS-03,Ins Service - contracted field technician,OK
990,427,2,214,16.0,16904.48,SVC-CAL-03,Cal Service - contracted field technician,OK
991,428,1,7,8.0,11366.5,,"Ball Valve, 200mm (8""), full bore, stainless trim",OK
992,429,1,110,7.0,3353.18,,"Deep Groove Ball Bearing 6220-2RS, 20mm bore",OK
993,430,1,44,15.0,189996.95,,"Density Meter, nuclear, 150mm (6"") pipe",OK
994,430,2,72,7.0,90478.91,,"Vertical Sump Pump Shaft Assembly, High-head",OK
995,430,3,147,15.0,199769.61,,"Cone Crusher Concave Ring, extra-coarse profile",OK
996,431,1,220,12.0,14625.01,SVC-REF-03,Ref Service - contracted field technician,OK
997,431,2,211,1.0,34859.44,SVC-INS-03,Ins Service - contracted field technician,OK
998,432,1,181,14.0,81334.64,,"Seal Support System, API Plan 32, shaft 65mm",OK
999,432,2,43,4.0,3414.18,,"Ball Valve, 150mm (6""), full bore, stainless trim",OK
1000,433,1,95,2.0,2905.18,,"Tapered Roller Bearing 32050, 50mm bore",OK
1001,433,2,194,18.0,100684.45,,"Flow Meter, magnetic, 25mm (1"")",OK
1002,434,1,90,15.0,1152.96,,"Conveyor Belt, steel cord, 650mm width",OK
1003,434,2,136,8.0,4596.06,,"Troughing Idler Set, 800mm belt width, 3-roll",OK
1004,435,1,6,14.0,17498.67,,"MCC Contactor, 95A, 3-pole",OK
1005,436,1,101,9.0,1643.41,,"Conveyor Belt, steel cord, 1200mm width",OK
1006,436,2,90,5.0,1274.69,,"Conveyor Belt, steel cord, 650mm width",OK
1007,437,1,50,6.0,9198.69,,"Butterfly Valve, 80mm (3""), wafer type",OK
1008,437,2,137,14.0,18796.4,,"Pressure Transmitter, 0-10 bar range, 4-20mA",OK
1009,437,3,165,18.0,12115.97,,"Tapered Roller Bearing 32060, 60mm bore",OK
1010,437,4,81,17.0,32077.38,,"Seal Support System, API Plan 32, shaft 50mm",OK
1011,437,5,140,3.0,2794.01,,"Gland Packing Set, shaft 25mm, PTFE impregnated",OK
1012,437,6,23,12.0,17397.37,,"Motor Drive Coupling, elastomeric, rated for 90kW",OK
1013,437,7,140,3.0,2822.16,,"Gland Packing Set, shaft 25mm, PTFE impregnated",OK
1014,437,8,79,12.0,66635.22,,"Flotation Cell Stator, small cell",OK
1015,437,9,167,10.0,29858.92,,"Froth Paddle Assembly, medium cell",OK
1016,437,10,159,6.0,55099.85,,"Pinch Valve, 80mm (3""), slurry service",OK
1017,438,1,159,7.0,54400.7,,"Pinch Valve, 80mm (3""), slurry service",OK
1018,438,2,26,7.0,309756.97,,"Cone Crusher Mantle, extra-coarse profile",OK
1019,439,1,186,13.0,76291.09,,as discussed,VAGUE_DESCRIPTION
1020,440,1,104,14.0,29430.49,,"Centrifugal Slurry Pump Impeller, High-head, hard metal",OK
1021,440,2,204,19.0,78123.51,,"Slip Ring Induction Motor, 22kW, 6-pole",OK
1022,440,3,54,14.0,753.62,,"Deep Groove Ball Bearing 6275-2RS, 75mm bore",OK
1023,441,1,52,9.0,96716.01,,"Jaw Crusher Fixed Jaw Plate, high-manganese, manganese steel",OK
1024,441,2,94,10.0,6882.48,,"Pillow Block Bearing Unit UCP230, 30mm shaft",OK
1025,442,1,77,10.0,69286.89,,"TEFC Induction Motor, 90kW, 4-pole, IE3",OK
1026,442,2,22,15.0,26220.41,,"Ball Mill Grinding Media, 80mm, forged steel balls",OK
1027,442,3,3,8.0,33692.13,,"Variable Speed Drive, 11kW",OK
1028,443,1,216,16.0,25788.96,,Ins Service - contracted field technician,MISSING_SERVICE_CODE
1029,444,1,139,16.0,5195.07,,"Tapered Roller Bearing 32075, 75mm bore",MISSING_SERVICE_CODE
1030,445,1,206,20.0,7829.74,SVC-REP-01,Rep Service - contracted field technician,OK
1031,445,2,213,13.0,29431.03,SVC-CAL-02,Cal Service - contracted field technician,OK
1032,445,3,217,5.0,41585.91,SVC-INS-03,Ins Service - contracted field technician,OK
1033,446,1,212,11.0,7715.72,SVC-CAL-01,Cal Service - contracted field technician,OK
1034,446,2,209,10.0,24908.15,SVC-INS-01,Ins Service - contracted field technician,OK
1035,447,1,193,16.0,2717.35,,"Ball Valve, 50mm (2""), full bore, stainless trim",OK
1036,447,2,167,4.0,32909.2,,"Froth Paddle Assembly, medium cell",OK
1037,447,3,84,8.0,88035.9,,"SAG Mill Liner Plate, shell, chrome-moly steel",MISSING_SERVICE_CODE
1038,448,1,127,10.0,52893.88,,"Crusher Toggle Plate, standard rating",OK
1039,449,1,110,15.0,3433.37,,"Deep Groove Ball Bearing 6220-2RS, 20mm bore",OK
1040,450,1,146,14.0,1783.13,,"Deep Groove Ball Bearing 6260-2RS, 60mm bore",OK
1041,450,2,96,8.0,23141.89,,"Circuit Breaker, MCCB, 100A",OK
1042,451,1,110,14.0,3416.01,,"Deep Groove Ball Bearing 6220-2RS, 20mm bore",OK
1043,452,1,133,8.0,100126.66,,"TEFC Induction Motor, 11kW, 4-pole, IE3",OK
1044,452,2,2,17.0,143292.31,,"Flow Meter, magnetic, 100mm (4"")",OK
1045,452,3,189,16.0,74504.29,,"Flow Meter, magnetic, 40mm (1.5"")",OK
1046,453,1,110,8.0,3396.43,,"Deep Groove Ball Bearing 6220-2RS, 20mm bore",OK
1047,453,2,155,4.0,33146.86,,"Butterfly Valve, 100mm (4""), wafer type",OK
1048,454,1,90,13.0,1299.46,,"Conveyor Belt, steel cord, 650mm width",OK
1049,454,2,84,6.0,78002.07,,"SAG Mill Liner Plate, shell, chrome-moly steel",OK
1050,454,3,174,13.0,37780.7,,"Flotation Cell Stator, medium cell",OK
1051,455,1,28,4.0,149007.99,,"Variable Speed Drive, 30kW",OK
1052,455,2,93,2.0,70776.78,,"Pinch Valve, 150mm (6""), slurry service",OK
1053,455,3,196,20.0,4748.64,,"Impact Idler, 800mm belt width, rubber disc",OK
1054,456,1,200,8.0,30005.04,,"Froth Paddle Assembly, small cell",OK
1055,456,2,18,13.0,85795.67,,"Flotation Cell Impeller, small cell, rubber coated",OK
1056,456,3,95,9.0,2934.34,,"Tapered Roller Bearing 32050, 50mm bore",OK
1057,457,1,115,5.0,24042.13,,"Ball Mill Grinding Media, 100mm, forged steel balls",OK
1058,458,1,215,19.0,26840.87,SVC-INS-01,Ins Service - contracted field technician,OK
1059,458,2,217,20.0,43211.1,SVC-INS-03,Ins Service - contracted field technician,OK
1060,458,3,208,10.0,8965.23,SVC-REP-03,Rep Service - contracted field technician,OK
1061,459,1,217,13.0,38594.5,,Ins Service - contracted field technician,MISSING_SERVICE_CODE
1062,459,2,211,3.0,36071.6,,Ins Service - contracted field technician,MISSING_SERVICE_CODE
1063,460,1,76,1.0,11994.4,,"Butterfly Valve, 40mm (1.5""), wafer type",OK
1064,460,2,124,13.0,123586.51,,"Slip Ring Induction Motor, 15kW, 6-pole",OK
1065,460,3,62,6.0,2301.38,,"Troughing Idler Set, 1400mm belt width, 3-roll",OK
1066,461,1,108,7.0,33803.16,,"Spherical Roller Bearing 22235, 35mm bore",OK
1067,462,1,90,5.0,1191.96,,"Conveyor Belt, steel cord, 650mm width",OK
1068,462,2,58,9.0,28142.57,,"Pinch Valve, 100mm (4""), slurry service",OK
1069,463,1,85,8.0,93309.08,,"Cone Crusher Mantle, fine profile",OK
1070,463,2,109,8.0,5486.67,,"Troughing Idler Set, 1200mm belt width, 3-roll",OK
1071,463,3,194,5.0,101732.43,,"Flow Meter, magnetic, 25mm (1"")",OK
1072,463,4,131,12.0,18101.17,,"Butterfly Valve, 50mm (2""), wafer type",OK
1073,463,5,89,13.0,8718.86,,"Pillow Block Bearing Unit UCP250, 50mm shaft",OK
1074,463,6,105,3.0,11540.97,,"Belt Scraper Blade Set, 650mm width, tungsten tip",OK
1075,463,7,188,2.0,57634.51,,"Centrifugal Slurry Pump Casing Liner, Low-flow metering",OK
1076,463,8,103,16.0,38886.47,,"Diaphragm Dosing Pump Head Assembly, Light duty",MISSING_SERVICE_CODE
1077,463,9,84,6.0,75378.38,,items per attached list,VAGUE_DESCRIPTION
1078,464,1,155,2.0,32897.97,,"Butterfly Valve, 100mm (4""), wafer type",OK
1079,465,1,209,10.0,26197.66,SVC-INS-01,Ins Service - contracted field technician,OK
1080,465,2,219,1.0,34143.3,SVC-REF-02,Ref Service - contracted field technician,OK
1081,466,1,87,13.0,52208.72,,"Flotation Cell Impeller, tank cell, rubber coated",OK
1082,466,2,102,5.0,168607.83,,"Centrifugal Slurry Pump Impeller, Light duty, hard metal",OK
1083,466,3,42,12.0,15060.59,,"MCC Contactor, 65A, 3-pole",OK
1084,467,1,155,11.0,35110.43,,"Butterfly Valve, 100mm (4""), wafer type",OK
1085,467,2,90,8.0,1154.9,,"Conveyor Belt, steel cord, 650mm width",OK
1086,467,3,94,11.0,7210.47,,misc parts,VAGUE_DESCRIPTION
1087,468,1,115,3.0,22106.55,,"Ball Mill Grinding Media, 100mm, forged steel balls",OK
1088,469,1,218,14.0,18357.67,SVC-REF-01,Ref Service - contracted field technician,OK
1089,469,2,215,7.0,26340.15,SVC-INS-01,Ins Service - contracted field technician,OK
1090,470,1,5,5.0,23571.6,,"Flow Meter, magnetic, 150mm (6"")",OK
1091,470,2,47,17.0,5876.16,,"Pillow Block Bearing Unit UCP220, 20mm shaft",OK
1092,471,1,75,18.0,18121.75,,as discussed,VAGUE_DESCRIPTION
1093,472,1,5,14.0,22272.67,,"Flow Meter, magnetic, 150mm (6"")",OK
1094,473,1,220,20.0,14115.05,SVC-REF-03,Ref Service - contracted field technician,OK
1095,473,2,211,6.0,39948.59,SVC-INS-03,Ins Service - contracted field technician,OK
1096,473,3,214,7.0,14742.69,SVC-CAL-03,Cal Service - contracted field technician,OK
1097,474,1,198,1.0,64068.88,,"Knife Gate Valve, 80mm (3""), rubber lined",OK
1098,475,1,212,9.0,7537.53,SVC-CAL-01,Cal Service - contracted field technician,OK
1099,476,1,146,6.0,1737.4,,"Deep Groove Ball Bearing 6260-2RS, 60mm bore",OK
1100,476,2,53,3.0,1127.46,,"Gland Packing Set, shaft 38mm, PTFE impregnated",OK
1101,476,3,58,8.0,27553.17,,"Pinch Valve, 100mm (4""), slurry service",OK
1102,477,1,180,20.0,16403.96,,"Pressure Transmitter, 0-40 bar range, 4-20mA",OK
1103,478,1,90,12.0,1315.9,,misc parts,VAGUE_DESCRIPTION
1104,479,1,12,8.0,15769.53,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1105,479,2,136,4.0,4349.46,,"Troughing Idler Set, 800mm belt width, 3-roll",OK
1106,480,1,220,15.0,14949.18,SVC-REF-03,Ref Service - contracted field technician,OK
1107,481,1,111,19.0,3851.33,,"Tapered Roller Bearing 32040, 40mm bore",OK
1108,481,2,143,7.0,20804.51,,as discussed,VAGUE_DESCRIPTION
1109,481,3,202,14.0,120281.32,,"Flow Meter, magnetic, 80mm (3"")",OK
1110,482,1,169,5.0,143563.93,,"TEFC Induction Motor, 45kW, 4-pole, IE3",OK
1111,482,2,90,19.0,1222.02,,"Conveyor Belt, steel cord, 650mm width",OK
1112,483,1,210,1.0,8573.76,SVC-INS-02,Ins Service - contracted field technician,OK
1113,483,2,211,20.0,39019.27,SVC-INS-03,Ins Service - contracted field technician,OK
1114,483,3,215,12.0,27484.1,SVC-INS-01,Ins Service - contracted field technician,OK
1115,484,1,190,4.0,98099.59,,"Mill Trunnion Bearing Liner, feed end",OK
1116,484,2,134,16.0,59974.64,,"Pinch Valve, 50mm (2""), slurry service",OK
1117,485,1,39,14.0,34980.31,,"Spherical Roller Bearing 22230, 30mm bore",OK
1118,485,2,124,3.0,105026.3,,"Slip Ring Induction Motor, 15kW, 6-pole",OK
1119,485,3,96,12.0,23911.84,,"Circuit Breaker, MCCB, 100A",OK
1120,486,1,219,20.0,30549.84,SVC-REF-02,Ref Service - contracted field technician,OK
1121,487,1,19,6.0,147515.84,,"Density Meter, nuclear, 25mm (1"") pipe",OK
1122,487,2,11,9.0,358870.96,,"Slip Ring Induction Motor, 110kW, 6-pole",OK
1123,487,3,72,20.0,92259.76,,"Vertical Sump Pump Shaft Assembly, High-head",OK
1124,488,1,94,6.0,6444.71,,"Pillow Block Bearing Unit UCP230, 30mm shaft",OK
1125,488,2,127,18.0,48518.12,,"Crusher Toggle Plate, standard rating",OK
1126,488,3,180,18.0,18448.05,,"Pressure Transmitter, 0-40 bar range, 4-20mA",OK
1127,489,1,36,10.0,130770.71,,"SAG Mill Liner Plate, head, chrome-moly steel",MISSING_SERVICE_CODE
1128,489,2,109,20.0,5396.48,,"Troughing Idler Set, 1200mm belt width, 3-roll",OK
1129,489,3,7,19.0,12439.23,,"Ball Valve, 200mm (8""), full bore, stainless trim",OK
1130,490,1,59,5.0,58733.39,,"TEFC Induction Motor, 110kW, 4-pole, IE3",OK
1131,490,2,195,4.0,26262.66,,"Froth Paddle Assembly, tank cell",OK
1132,490,3,160,7.0,1120.51,,"Deep Groove Ball Bearing 6290-2RS, 90mm bore",OK
1133,491,1,188,7.0,59140.82,,"Centrifugal Slurry Pump Casing Liner, Low-flow metering",OK
1134,492,1,202,4.0,138722.16,,"Flow Meter, magnetic, 80mm (3"")",OK
1135,492,2,79,10.0,65815.13,,"Flotation Cell Stator, small cell",OK
1136,493,1,49,9.0,101676.45,,"Vertical Sump Pump Shaft Assembly, Light duty",OK
1137,493,2,196,13.0,4273.67,,"Impact Idler, 800mm belt width, rubber disc",OK
1138,494,1,220,20.0,13988.56,SVC-REF-03,Ref Service - contracted field technician,OK
1139,495,1,114,17.0,8849.87,,"Tapered Roller Bearing 32090, 90mm bore",OK
1140,495,2,10,8.0,26098.52,,"Froth Paddle Assembly, large cell",OK
1141,496,1,98,18.0,15165.27,,"Level Transmitter, ultrasonic, 0-15m range",OK
1142,497,1,206,17.0,6377.89,SVC-REP-01,Rep Service - contracted field technician,OK
1143,497,2,218,1.0,15489.73,SVC-REF-01,Ref Service - contracted field technician,OK
1144,498,1,214,18.0,17018.68,SVC-CAL-03,Cal Service - contracted field technician,OK
1145,499,1,86,13.0,253070.79,,"Slip Ring Induction Motor, 7.5kW, 6-pole",OK
1146,499,2,60,17.0,14285.43,,"Circuit Breaker, MCCB, 630A",MISSING_SERVICE_CODE
1147,499,3,130,9.0,16966.18,,"Butterfly Valve, 200mm (8""), wafer type",OK
1148,500,1,158,13.0,10292.27,,"Motor Drive Coupling, elastomeric, rated for 45kW",OK
1149,500,2,188,19.0,56420.07,,"Centrifugal Slurry Pump Casing Liner, Low-flow metering",OK
1150,500,3,70,17.0,63362.91,,"Jaw Crusher Fixed Jaw Plate, wave-profile, manganese steel",OK
1151,501,1,137,3.0,17467.94,,misc parts,VAGUE_DESCRIPTION
1152,501,2,98,3.0,13335.79,,"Level Transmitter, ultrasonic, 0-15m range",OK
1153,501,3,57,14.0,2185.11,,"Conveyor Belt, steel cord, 800mm width",OK
1154,501,4,80,16.0,9003.75,,"MCC Contactor, 32A, 3-pole",OK
1155,501,5,200,16.0,25914.23,,"Froth Paddle Assembly, small cell",OK
1156,501,6,24,14.0,50627.03,,"Seal Support System, API Plan 32, shaft 80mm",OK
1157,501,7,86,20.0,264379.77,,"Slip Ring Induction Motor, 7.5kW, 6-pole",MISSING_SERVICE_CODE
1158,501,8,175,1.0,2324.82,,"Impact Idler, 650mm belt width, rubber disc",OK
1159,501,9,5,18.0,23071.43,,"Flow Meter, magnetic, 150mm (6"")",MISSING_SERVICE_CODE
1160,501,10,5,11.0,22671.37,,"Flow Meter, magnetic, 150mm (6"")",MISSING_SERVICE_CODE
1161,502,1,46,16.0,279419.78,,"Cone Crusher Concave Ring, fine profile",OK
1162,502,2,97,19.0,17376.3,,"Motor Drive Coupling, elastomeric, rated for 7.5kW",OK
1163,502,3,176,2.0,6123.02,,"Gland Packing Set, shaft 65mm, PTFE impregnated",OK
1164,503,1,12,9.0,15712.37,,"Belt Scraper Blade Set, 1600mm width, tungsten tip",OK
1165,503,2,146,9.0,1841.71,,"Deep Groove Ball Bearing 6260-2RS, 60mm bore",OK
1166,504,1,165,16.0,12442.5,,"Tapered Roller Bearing 32060, 60mm bore",OK
1167,504,2,92,11.0,66330.23,,as discussed,VAGUE_DESCRIPTION
1168,505,1,142,1.0,77134.47,,"Seal Support System, API Plan 32, shaft 100mm",OK
1169,505,2,92,4.0,66408.34,,"Pinch Valve, 40mm (1.5""), slurry service",OK
1170,506,1,81,12.0,31005.85,,spares as required,VAGUE_DESCRIPTION
1171,506,2,142,19.0,76730.17,,"Seal Support System, API Plan 32, shaft 100mm",OK
1172,507,1,87,2.0,47601.58,,"Flotation Cell Impeller, tank cell, rubber coated",OK
1173,507,2,112,6.0,52927.33,,"Diaphragm Dosing Pump Head Assembly, Low-flow metering",OK
1174,508,1,49,6.0,102138.39,,"Vertical Sump Pump Shaft Assembly, Light duty",MISSING_SERVICE_CODE
1175,508,2,6,4.0,16917.84,,"MCC Contactor, 95A, 3-pole",OK
1176,509,1,157,4.0,165791.39,,"TEFC Induction Motor, 55kW, 4-pole, IE3",OK
1177,509,2,143,9.0,24053.34,,"MCC Contactor, 150A, 3-pole",OK
1178,509,3,100,2.0,108860.32,,"Variable Speed Drive, 75kW",OK
1179,510,1,60,7.0,15793.25,,"Circuit Breaker, MCCB, 630A",OK
1180,510,2,20,8.0,50537.86,,"Flotation Cell Stator, large cell",OK
1181,510,3,77,6.0,58972.85,,"TEFC Induction Motor, 90kW, 4-pole, IE3",OK
1182,511,1,201,6.0,454580.91,,spares as required,VAGUE_DESCRIPTION
1183,511,2,152,20.0,22406.69,,"Butterfly Valve, 150mm (6""), wafer type",OK
1184,511,3,176,9.0,6047.33,,"Gland Packing Set, shaft 65mm, PTFE impregnated",OK
1185,512,1,131,20.0,18857.46,,"Butterfly Valve, 50mm (2""), wafer type",OK
1186,512,2,189,4.0,72895.59,,"Flow Meter, magnetic, 40mm (1.5"")",OK
1187,513,1,50,13.0,10840.1,,as discussed,VAGUE_DESCRIPTION
1188,513,2,154,6.0,14724.87,,"Motor Drive Coupling, elastomeric, rated for 55kW",OK
1189,513,3,177,17.0,9228.12,,"Pillow Block Bearing Unit UCP225, 25mm shaft",OK
1190,513,4,67,20.0,34303.15,,"Variable Speed Drive, 15kW",OK
1191,513,5,88,18.0,27300.66,,"Circuit Breaker, MCCB, 400A",OK
1192,514,1,215,12.0,25771.7,SVC-INS-01,items per attached list,VAGUE_DESCRIPTION
1193,515,1,16,19.0,9682.0,,"Tapered Roller Bearing 32025, 25mm bore",OK
1194,516,1,35,1.0,3600.67,,"Impact Idler, 1400mm belt width, rubber disc",OK
1195,516,2,14,15.0,10233.59,,"Motor Drive Coupling, elastomeric, rated for 30kW",MISSING_SERVICE_CODE
1196,517,1,28,1.0,132983.63,,"Variable Speed Drive, 30kW",OK
1197,517,2,86,5.0,284574.62,,"Slip Ring Induction Motor, 7.5kW, 6-pole",OK
1198,518,1,67,7.0,38103.07,,"Variable Speed Drive, 15kW",OK
1199,518,2,56,20.0,4345.98,,as discussed,VAGUE_DESCRIPTION
1200,518,3,116,17.0,107538.28,,"Slip Ring Induction Motor, 55kW, 6-pole",OK
1201,519,1,51,2.0,331727.97,,"Mill Trunnion Bearing Liner, discharge end",OK
1202,520,1,216,14.0,27195.75,,Ins Service - contracted field technician,MISSING_SERVICE_CODE
1203,520,2,220,16.0,13750.66,SVC-REF-03,Ref Service - contracted field technician,OK
1204,520,3,211,18.0,35200.36,SVC-INS-03,Ins Service - contracted field technician,OK
1205,521,1,118,1.0,28911.03,,"Spherical Roller Bearing 22217, 17mm bore",OK
1206,521,2,144,7.0,66038.64,,"TEFC Induction Motor, 7.5kW, 4-pole, IE3",OK
1207,522,1,23,10.0,19775.44,,items per attached list,VAGUE_DESCRIPTION
1208,522,2,176,19.0,6110.57,,items per attached list,VAGUE_DESCRIPTION
1209,522,3,179,8.0,31762.95,,"Jaw Crusher Fixed Jaw Plate, corrugated, manganese steel",OK
1210,523,1,172,11.0,62286.92,,"Knife Gate Valve, 200mm (8""), rubber lined",OK
1211,523,2,56,5.0,4321.53,,"MCC Contactor, 225A, 3-pole",OK
1212,524,1,139,12.0,5429.02,,"Tapered Roller Bearing 32075, 75mm bore",OK
1213,525,1,102,14.0,168219.61,,"Centrifugal Slurry Pump Impeller, Light duty, hard metal",OK
1214,526,1,172,19.0,65751.65,,"Knife Gate Valve, 200mm (8""), rubber lined",OK
1215,526,2,55,10.0,309.73,,"Power Cable, XLPE armoured, 4-core 16mm2",OK
1216,526,3,198,16.0,69871.18,,"Knife Gate Valve, 80mm (3""), rubber lined",OK
1217,527,1,156,11.0,74666.57,,"Slip Ring Induction Motor, 30kW, 6-pole",OK
1218,527,2,134,20.0,60512.31,,"Pinch Valve, 50mm (2""), slurry service",OK
1219,528,1,176,7.0,5515.06,,"Gland Packing Set, shaft 65mm, PTFE impregnated",OK
1220,528,2,197,10.0,247307.08,,"Slip Ring Induction Motor, 75kW, 6-pole",OK
1221,528,3,135,20.0,39394.04,,"Level Transmitter, ultrasonic, 0-20m range",OK
1222,529,1,151,20.0,24317.87,,"Mechanical Seal, shaft 38mm, tungsten carbide faces",OK
1223,530,1,141,10.0,8705.43,,"Tapered Roller Bearing 32020, 20mm bore",OK
1224,531,1,180,3.0,17484.6,,"Pressure Transmitter, 0-40 bar range, 4-20mA",OK
1225,531,2,141,20.0,7769.02,,"Tapered Roller Bearing 32020, 20mm bore",OK
1226,532,1,202,20.0,120002.8,,"Flow Meter, magnetic, 80mm (3"")",OK
1227,532,2,175,18.0,2206.71,,"Impact Idler, 650mm belt width, rubber disc",OK
1228,533,1,91,18.0,167.82,,"Power Cable, XLPE armoured, 4-core 70mm2",OK
1229,533,2,183,19.0,6114.57,,"Pillow Block Bearing Unit UCP235, 35mm shaft",MISSING_SERVICE_CODE
1230,534,1,105,10.0,12387.04,,"Belt Scraper Blade Set, 650mm width, tungsten tip",OK
1231,534,2,130,6.0,17230.3,,"Butterfly Valve, 200mm (8""), wafer type",OK
1232,534,3,1,14.0,138944.02,,spares as required,VAGUE_DESCRIPTION
1233,535,1,87,4.0,59005.22,,"Flotation Cell Impeller, tank cell, rubber coated",OK
1234,535,2,71,17.0,1528.07,,"Conveyor Belt, steel cord, 1000mm width",OK
1235,535,3,173,4.0,17921.46,,"Spherical Roller Bearing 22240, 40mm bore",OK
1236,536,1,199,5.0,2190.97,,"Impact Idler, 1000mm belt width, rubber disc",OK
